6800.0,22.2046301926,113.5560607910
6106.67,22.2129539557,113.5461473465
8000.0,22.2112753368,113.5565221310
7632.48,22.1998721159,113.5539042950
7347.37,22.2123977292,113.5537326336
10279.33,22.1861830543,113.5459113121
7925.26,22.2102220000,113.5576490000
8631.23,22.2112753368,113.5565221310
5469.92,22.1952827533,113.5538291931
10000.0,22.1879215795,113.5368883610
8531.11,22.2091612386,113.5578549528
8632.27,22.1899978471,113.5396456718
9035.43,22.2053751796,113.5409975052
4063.14,22.1883785597,113.5328221321
4548.83,22.1967827563,113.5478425026
6263.6,22.2086828740,113.5559105873
5682.54,22.2029514741,113.5434544086
6465.52,22.2083054234,113.5536682606
6426.55,22.2126460449,113.5480463505
5100.67,22.1982628760,113.5438621044
8668.48,22.2074114572,113.5445058346
7349.54,22.2102423306,113.5554921627
7349.54,22.2102423306,113.5554921627
7658.54,22.2112184475,113.5547783436
7975.0,22.2112184475,113.5547783436
8458.27,22.2093583096,113.5565543175
8882.6,22.2093583096,113.5565543175
8640.23,22.2093583096,113.5565543175
8769.45,22.2093583096,113.5565543175
8458.27,22.2093583096,113.5565543175
7173.33,22.2131923379,113.5488724709
7226.46,22.2131923379,113.5488724709
7307.21,22.2131923379,113.5488724709
7235.67,22.2131923379,113.5488724709
6932.52,22.1927893355,113.5472095013
8282.21,22.1927893355,113.5472095013
8266.0,22.2035158040,113.5414773320
8390.3,22.2035158040,113.5414773320
6725.0,22.2074313232,113.5548377037
6738.46,22.2118117024,113.5526382923
7815.38,22.1944582416,113.5430574417
7075.47,22.2057526382,113.5528957844
6237.5,22.2094079738,113.5544514656
8141.11,22.2066267488,113.5397529602
6802.22,22.2064578870,113.5557603836
5967.3,22.2049182547,113.5519301891
6636.36,22.2064578870,113.5557603836
6636.36,22.2064578870,113.5557603836
7753.09,22.2118017698,113.5534214973
6633.33,22.2098648841,113.5522949696
4081.63,22.2002098552,113.5386586189
4695.05,22.2087027398,113.5490119457
4863.31,22.1999714511,113.5442054272
9435.17,22.2053751796,113.5409975052
6255.81,22.2086828740,113.5559105873
8000.0,22.2108581621,113.5470592976
7125.0,22.2109674223,113.5461473465
7252.75,22.2109674223,113.5461473465
6180.56,22.2129539557,113.5461473465
5725.0,22.2057526382,113.5528957844
7091.25,22.2057526382,113.5528957844
6935.78,22.2053652465,113.5412120819
8113.98,22.2066267488,113.5397529602
7680.0,22.2066267488,113.5397529602
7266.67,22.2144835673,113.5509538651
7301.59,22.1944582416,113.5430574417
6075.27,22.2053652465,113.5412120819
6451.61,22.2076597817,113.5429716110
5509.09,22.2036468038,113.5433256626
3995.0,22.1928390056,113.5514473915
5237.5,22.1929780818,113.5517370701
5584.0,22.1927694675,113.5484218597
5975.0,22.2074313232,113.5548377037
5976.47,22.2077491784,113.5505568981
4294.74,22.2087027398,113.5490119457
5334.44,22.1897991625,113.5489261150
6113.21,22.1894017925,113.5516405106
6611.4,22.2033885389,113.5400104523
8205.88,22.2134406521,113.5535609722
7706.67,22.2066267488,113.5397529602
7923.08,22.2053751796,113.5409975052
8585.09,22.2053751796,113.5409975052
5436.36,22.2036468038,113.5433256626
8214.29,22.2036468038,113.5433256626
6690.91,22.2064828646,113.5558621041
5250.0,22.2002098552,113.5386586189
8000.0,22.2144835673,113.5509538651
4584.27,22.2087027398,113.5490119457
7888.89,22.2144835673,113.5509538651
9031.58,22.2053751796,113.5409975052
7425.0,22.2091612386,113.5578549528
5600.0,22.2047493908,113.5471773148
6375.0,22.2064578870,113.5557603836
6363.64,22.2064578870,113.5557603836
4988.07,22.1953224887,113.5447847843
4042.35,22.2011535344,113.5407400131
5584.0,22.1927694675,113.5484218597
4674.7,22.2047394576,113.5421562195
7037.04,22.2053652465,113.5412120819
6000.0,22.2053652465,113.5412120819
6605.71,22.2053652465,113.5412120819
7973.33,22.2066267488,113.5397529602
8614.07,22.2053751796,113.5409975052
8054.88,22.2053751796,113.5409975052
7160.0,22.2103515912,113.5510611534
8625.0,22.2034779383,113.5478746891
7308.87,22.2074511891,113.5567903519
10211.52,22.2114143948,113.5585820675
7644.44,22.2149007312,113.5502886772
7600.0,22.2066267488,113.5397529602
8716.71,22.2053751796,113.5409975052
5367.09,22.1930070771,113.5503671889
7584.54,22.2112184475,113.5547783436
7976.8,22.2102220000,113.5576490000
6506.67,22.2083054234,113.5536682606
6037.74,22.1874844666,113.5489904881
7871.49,22.1874844666,113.5489904881
6557.09,22.1888156698,113.5520267487
11001.7,22.1861830543,113.5459113121
12232.42,22.1861830543,113.5459113121
11743.12,22.1861830543,113.5459113121
7142.86,22.2090800000,113.5361110000
8253.09,22.2112753368,113.5565221310
7928.52,22.2112753368,113.5565221310
8387.91,22.2112753368,113.5565221310
10599.46,22.2114143948,113.5585820675
7800.0,22.2027627412,113.5505783558
7954.55,22.2074114572,113.5445058346
9000.0,22.2064578870,113.5557603836
8333.33,22.2064578870,113.5557603836
9021.23,22.2091612386,113.5578549528
8903.14,22.2091612386,113.5578549528
7242.42,22.2074511891,113.5567903519
9493.67,22.2091612386,113.5578549528
6285.71,22.2074313232,113.5548377037
7200.0,22.2064828646,113.5558621041
6640.0,22.2129539557,113.5461473465
8742.39,22.2072823283,113.5435509682
6784.66,22.1944582416,113.5430574417
8000.0,22.2066267488,113.5397529602
8571.43,22.2091612386,113.5578549528
6497.58,22.2074313232,113.5548377037
7925.26,22.2102220000,113.5576490000
5948.37,22.1961569292,113.5435080528
5512.61,22.2020078070,113.5443341732
9830.51,22.2114143948,113.5585820675
6285.71,22.2074313232,113.5548377037
6484.85,22.2057526382,113.5528957844
7989.69,22.2102220000,113.5576490000
7809.22,22.2102423306,113.5554921627
6741.85,22.2074313232,113.5548377037
5669.72,22.1928390056,113.5514473915
6233.24,22.1929383458,113.5526061058
4914.0,22.1874844666,113.5489904881
6987.34,22.1582941715,113.5578203201
8222.22,22.2066267488,113.5397529602
6219.81,22.2086828740,113.5559105873
7417.68,22.1862923337,113.5494625568
7000.0,22.2012826690,113.5417914391
6532.26,22.2063088910,113.5454392433
5162.09,22.1926800612,113.5509967804
5061.73,22.2026038080,113.5497736931
8444.04,22.2053751796,113.5409975052
7573.33,22.2066267488,113.5397529602
5800.0,22.2053652465,113.5412120819
8508.6,22.2053751796,113.5409975052
8066.67,22.2074114572,113.5445058346
8360.05,22.2104807173,113.5433149338
6864.86,22.2012826690,113.5417914391
5851.85,22.2036468038,113.5433256626
7325.3,22.2112184475,113.5547783436
6350.0,22.2086828740,113.5559105873
7038.41,22.2064876861,113.5543441772
6160.49,22.2094079738,113.5544514656
5916.67,22.2083054234,113.5536682606
6195.12,22.2086828740,113.5559105873
6640.0,22.2046301926,113.5560607910
8857.14,22.2112753368,113.5565221310
10399.03,22.2114143948,113.5585820675
8838.32,22.2114143948,113.5585820675
6580.0,22.2033885389,113.5400104523
6923.08,22.2143544449,113.5447418690
6785.24,22.2109674223,113.5461473465
7236.84,22.1981238050,113.5394847393
6469.5,22.2064578870,113.5557603836
6030.3,22.2064578870,113.5557603836
6100.0,22.2074313232,113.5548377037
6636.36,22.2074511891,113.5567903519
6363.64,22.2064578870,113.5557603836
7063.49,22.2090800000,113.5361110000
6024.69,22.2074313232,113.5548377037
8604.21,22.2053751796,113.5409975052
8721.21,22.2053751796,113.5409975052
8313.16,22.2053751796,113.5409975052
8169.29,22.2053751796,113.5409975052
7173.33,22.2109674223,113.5461473465
7129.28,22.2057526382,113.5528957844
7400.0,22.2144835673,113.5509538651
8695.65,22.2034183387,113.5380148888
5321.43,22.2000310521,113.5412657261
6577.32,22.2033885389,113.5400104523
6735.75,22.2033885389,113.5400104523
8114.29,22.2144835673,113.5509538651
8690.18,22.2034183387,113.5380148888
8680.69,22.2053751796,113.5409975052
8464.57,22.2053751796,113.5409975052
6818.18,22.2012826690,113.5417914391
6280.0,22.1928390056,113.5514473915
7173.33,22.2109674223,113.5461473465
4937.5,22.1952827533,113.5538291931
5105.26,22.2093682424,113.5488080978
6533.55,22.2026435414,113.5376286507
8635.39,22.2053751796,113.5409975052
9405.68,22.2108581621,113.5470592976
8861.99,22.2053751796,113.5409975052
6425.34,22.2049182547,113.5519301891
4766.58,22.2092788467,113.5438084602
6406.73,22.1894017925,113.5516405106
6132.08,22.1894017925,113.5516405106
9277.9,22.1902743809,113.5330983908
7753.09,22.2112184475,113.5547783436
6725.0,22.2074313232,113.5548377037
7892.38,22.2134406521,113.5535609722
6468.93,22.2126460449,113.5480463505
8063.49,22.1944582416,113.5430574417
7469.88,22.2109674223,113.5461473465
8240.0,22.2066267488,113.5397529602
5573.03,22.2102224650,113.5382831097
6827.96,22.2012826690,113.5417914391
6584.91,22.1894017925,113.5516405106
8736.84,22.2072823283,113.5435509682
6572.77,22.2064578870,113.5557603836
5604.5,22.1907031750,113.5467374325
6695.57,22.2046301926,113.5560607910
7127.27,22.1582941715,113.5578203201
8804.35,22.2074114572,113.5445058346
6538.46,22.2029316075,113.5381758213
6746.77,22.2064578870,113.5557603836
4355.4,22.2086232766,113.5440123081
5903.61,22.1874844666,113.5489904881
6566.67,22.2076597817,113.5429716110
6359.74,22.2112184475,113.5547783436
11529.59,22.1861830543,113.5459113121
9591.33,22.2053751796,113.5409975052
7727.27,22.2102423306,113.5554921627
8580.65,22.2093583096,113.5565543175
5028.57,22.2036567370,113.5485506058
4871.79,22.1909117925,113.5476064682
3995.0,22.1928390056,113.5514473915
6325.3,22.2074313232,113.5548377037
6467.66,22.2086828740,113.5559105873
6870.75,22.2091695853,113.5435187817
7230.77,22.2074511891,113.5567903519
6610.17,22.2083054234,113.5536682606
6319.44,22.2129539557,113.5461473465
6892.31,22.2074511891,113.5567903519
7133.33,22.2118117024,113.5526382923
4280.0,22.1882692819,113.5313737392
5386.57,22.2002098552,113.5386586189
6430.77,22.2064578870,113.5557603836
6916.67,22.2098648841,113.5522949696
5384.62,22.2049182547,113.5519301891
6972.48,22.2053652465,113.5412120819
7129.28,22.2057526382,113.5528957844
6617.38,22.2064828646,113.5558621041
7753.09,22.2118017698,113.5534214973
7210.53,22.2144736348,113.5516083241
6420.05,22.2086828740,113.5559105873
7850.0,22.2118017698,113.5534214973
7159.53,22.2064578870,113.5557603836
10626.7,22.2114143948,113.5585820675
10291.26,22.2114143948,113.5585820675
7599.21,22.2090800000,113.5361110000
5600.0,22.2005575273,113.5435616970
6240.96,22.2086828740,113.5559105873
6085.37,22.2094079738,113.5544514656
5879.52,22.2074313232,113.5548377037
5879.52,22.2074313232,113.5548377037
7609.76,22.1944582416,113.5430574417
8846.15,22.2091612386,113.5578549528
7565.89,22.2074511891,113.5567903519
5993.15,22.1961668630,113.5408794880
5555.56,22.1985310839,113.5442054272
7393.94,22.2074511891,113.5567903519
5678.57,22.1995145086,113.5397207737
4418.6,22.1876831545,113.5368025303
7539.12,22.2127354384,113.5507071018
5653.27,22.1882692819,113.5313737392
7956.99,22.2093583096,113.5565543175
6029.68,22.1929780818,113.5364592075
8090.23,22.2134406521,113.5535609722
7390.11,22.2109674223,113.5461473465
6829.27,22.2033388725,113.5420596600
6393.44,22.1905480602,113.5526962476
9297.85,22.2102220000,113.5576490000
4904.11,22.1915575111,113.5351610184
12232.42,22.1861830543,113.5459113121
8903.14,22.2091612386,113.5578549528
8635.39,22.2053751796,113.5409975052
5341.54,22.2015111375,113.5526382923
6549.52,22.2026435414,113.5376286507
4928.57,22.2046202594,113.5459113121
4775.76,22.2015111375,113.5526382923
7208.39,22.1981238050,113.5394847393
11028.04,22.2017131167,113.5474120118
6429.63,22.2036468038,113.5433256626
8787.88,22.1872857785,113.5340237617
7850.0,22.2118017698,113.5534214973
6872.73,22.2057526382,113.5528957844
6604.65,22.2086828740,113.5559105873
6866.57,22.2143544449,113.5447418690
6633.33,22.2098648841,113.5522949696
5424.59,22.2002098552,113.5386586189
7841.03,22.2093583096,113.5565543175
7212.77,22.1921237543,113.5388731956
5971.09,22.2026435414,113.5376286507
7957.47,22.2102220000,113.5576490000
10056.82,22.1868340000,113.5494090000
7142.86,22.2090800000,113.5361110000
7969.23,22.2066267488,113.5397529602
8179.49,22.2112184475,113.5547783436
6547.93,22.1927893355,113.5472095013
7956.99,22.2093583096,113.5565543175
8659.4,22.2091612386,113.5578549528
8580.65,22.2093583096,113.5565543175
6350.0,22.2086828740,113.5559105873
6000.0,22.2057526382,113.5528957844
8518.52,22.2112753368,113.5565221310
8678.5,22.2025740081,113.5480999947
6367.04,22.1992661697,113.5442805290
11011.9,22.1861830543,113.5459113121
6651.02,22.2064578870,113.5557603836
9001.64,22.2091612386,113.5578549528
5582.09,22.1925608528,113.5505568981
3585.4,22.2035673377,113.5410404205
9043.58,22.2091612386,113.5578549528
5037.97,22.1878421045,113.5351395607
8506.67,22.2093583096,113.5565543175
9455.62,22.2091612386,113.5578549528
4625.0,22.1910111340,113.5476064682
8759.49,22.2112753368,113.5565221310
5569.89,22.2066962801,113.5449457169
6517.78,22.1886368522,113.5496556759
8773.33,22.2093583096,113.5565543175
8156.5,22.2112753368,113.5565221310
9181.14,22.2091612386,113.5578549528
7361.11,22.2109674223,113.5461473465
8934.62,22.2114143948,113.5585820675
7291.67,22.2109674223,113.5461473465
8830.55,22.2102220000,113.5576490000
11500.82,22.1861830543,113.5459113121
12500.0,22.1861830543,113.5459113121
12858.4,22.1861830543,113.5459113121
7840.67,22.2102423306,113.5554921627
8564.81,22.2112753368,113.5565221310
8644.69,22.2072823283,113.5435509682
5869.57,22.1912098168,113.5523378849
7503.32,22.2022064743,113.5507392883
6925.95,22.2009647991,113.5539579391
8046.15,22.2066267488,113.5397529602
6864.41,22.1881103324,113.5522413254
8239.52,22.2149007312,113.5502886772
4355.4,22.2086232766,113.5440123081
6376.59,22.1992661697,113.5442805290
3985.19,22.2012230685,113.5433685780
6583.33,22.2102423306,113.5554921627
6843.37,22.2086828740,113.5559105873
6509.8,22.1976072544,113.5460078716
4548.83,22.1967827563,113.5478425026
5063.61,22.2016899388,113.5508680344
8374.38,22.2112753368,113.5565221310
7289.97,22.2109674223,113.5461473465
10133.01,22.2114143948,113.5585820675
8677.42,22.1944582416,113.5430574417
6382.98,22.2083054234,113.5536682606
9042.55,22.2053751796,113.5409975052
7106.67,22.2109674223,113.5461473465
7973.33,22.2066267488,113.5397529602
5586.78,22.2049182547,113.5519301891
6791.04,22.1944582416,113.5430574417
7828.57,22.2134406521,113.5535609722
5250.0,22.2002098552,113.5386586189
6636.36,22.2057526382,113.5528957844
5788.18,22.2074313232,113.5548377037
4497.18,22.2087027398,113.5490119457
7266.67,22.2144835673,113.5509538651
6138.46,22.2039050682,113.5482072830
7745.9,22.1582941715,113.5578203201
5206.35,22.1991171661,113.5379612446
5408.65,22.2001601877,113.5425746441
4705.88,22.1995145086,113.5397207737
7240.0,22.2109674223,113.5461473465
7079.48,22.2064578870,113.5557603836
4360.19,22.1882692819,113.5313737392
9600.0,22.2091612386,113.5578549528
7733.33,22.2029514741,113.5496020317
5706.67,22.1907528459,113.5359120369
7804.35,22.2023554746,113.5472953320
6353.59,22.1886368522,113.5496556759
6187.5,22.1966138826,113.5461151600
6475.0,22.2086828740,113.5559105873
6340.58,22.2074313232,113.5548377037
6917.15,22.2046301926,113.5560607910
7450.16,22.1885077060,113.5372316837
7350.0,22.2094079738,113.5544514656
6724.47,22.2046301926,113.5560607910
6625.77,22.1927893355,113.5472095013
6636.36,22.2064578870,113.5557603836
5952.38,22.1910210681,113.5382616520
8989.11,22.2032792728,113.5489583015
8742.39,22.2072823283,113.5435509682
8571.43,22.2074114572,113.5445058346
8108.11,22.2066267488,113.5397529602
6404.49,22.1886368522,113.5496556759
6429.91,22.1928787417,113.5393452644
6565.84,22.1894017925,113.5516405106
5282.35,22.2010144663,113.5512220860
7172.13,22.1898985048,113.5529494286
5046.08,22.1991171661,113.5379612446
7480.14,22.2144736348,113.5516083241
7302.23,22.2036170040,113.5379397869
7667.09,22.2036468038,113.5433256626
6970.85,22.1993754388,113.5415983200
6563.71,22.2051367842,113.5458254814
6759.91,22.2086828740,113.5559105873
6470.59,22.2077491784,113.5505568981
7152.47,22.1910210681,113.5382616520
7449.61,22.1907031750,113.5514152050
5990.0,22.2015111375,113.5526382923
7858.55,22.1872857785,113.5340237617
6835.82,22.2143544449,113.5447418690
7170.37,22.2108581621,113.5470592976
4444.44,22.1882692819,113.5313737392
5048.08,22.2094874366,113.5365879536
6336.63,22.2126460449,113.5480463505
6741.94,22.2064578870,113.5557603836
5800.0,22.2049182547,113.5519301891
6725.0,22.2074313232,113.5548377037
6725.0,22.2074313232,113.5548377037
6350.0,22.2074313232,113.5548377037
4898.91,22.1907031750,113.5467374325
6384.52,22.2086828740,113.5559105873
8058.82,22.2080868988,113.5500741005
13497.45,22.1861830543,113.5459113121
12600.0,22.1861830543,113.5459113121
12770.75,22.1861830543,113.5459113121
7504.27,22.1998721159,113.5539042950
9793.51,22.2114143948,113.5585820675
11900.0,22.1861830543,113.5459113121
7588.08,22.2002098552,113.5386586189
7470.82,22.2109674223,113.5461473465
7956.99,22.2093583096,113.5565543175
7395.83,22.1885077060,113.5372316837
12004.35,22.1861830543,113.5459113121
6406.73,22.1894017925,113.5516405106
9253.73,22.2053751796,113.5409975052
6867.47,22.2074313232,113.5548377037
7461.77,22.2074511891,113.5567903519
5878.14,22.1995145086,113.5397207737
8600.77,22.2053751796,113.5409975052
5971.09,22.2026435414,113.5376286507
8000.0,22.2144835673,113.5509538651
4628.57,22.2087027398,113.5490119457
9661.02,22.2114143948,113.5585820675
8635.39,22.2053751796,113.5409975052
4285.71,22.2010542001,113.5411906242
8181.1,22.2053751796,113.5409975052
8114.29,22.2144835673,113.5509538651
7133.33,22.2109674223,113.5461473465
6241.05,22.2074313232,113.5548377037
9685.23,22.2114143948,113.5585820675
8172.04,22.2093583096,113.5565543175
4822.04,22.2087027398,113.5490119457
5063.61,22.2016899388,113.5508680344
5487.92,22.2034481385,113.5400533676
7333.33,22.2109674223,113.5461473465
8458.27,22.2093583096,113.5565543175
6000.0,22.2074313232,113.5548377037
